objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	sx	sy	sz	scripts	objvars
-732373364	0	object/tangible/ground_spawning/area_spawner.iff	0	214.778	7.61024	1871.52	0.412827	0	0.910809	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-732373364|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|7.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_muskeg_radical_04|strSpawnerType|4|area|strSpawns|4|naboo/muskeg_radical|$|
-728204865	0	object/tangible/container/jar/jar_berries_s01.iff	0	1383.04	6.09331	1530.62	0.893822	0	0.448422	0	1	1	1		buildoutObjectId|0|-728204865|$|
-727431475	0	object/static/structure/general/planter_generic_style_1.iff	0	655.356	6	1953.43	1	0	0	0	1	1	1		buildoutObjectId|0|-727431475|$|
-726697422	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	726.042	13.3534	1495.37	1	0	0	0	1	1	1	systems.spawning.patrol_point_setup	buildoutObjectId|0|-726697422|ignoreInBuildoutArray|0|1|pointName|4|ac_mystril_skirmisher_10391040_4|registerWithController|0|1|$|
-708293421	0	object/static/structure/naboo/streetlamp_naboo_theed_style_1.iff	0	1427.55	6	1904.14	0.884675	0	-0.466209	0	1	1	1		buildoutObjectId|0|-708293421|$|
-707275903	0	object/tangible/quest/blooming_sapflower.iff	0	1148.31	3.01238	1121.47	1	0	0	0	1	1	1	quest.task.ground.retrieve_item_on_item	buildoutObjectId|0|-707275903|$|
-705551654	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	1945.6	44.7927	1860.05	1	0	0	0	1	1	1		buildoutObjectId|0|-705551654|$|
-694282569	0	object/static/structure/naboo/fountain_naboo_style_1.iff	0	751.093	6	1969.82	1	0	0	0	1	1	1		buildoutObjectId|0|-694282569|$|
-687613560	0	object/tangible/quest/rotting_sapflower.iff	0	948.538	2.24217	918.861	0.783577	-0.015523	-0.620792	0.0195935	1	1	1	quest.task.ground.retrieve_item_on_item	buildoutObjectId|0|-687613560|$|
-686586156	0	object/static/structure/general/data_terminal_free_s1.iff	0	1250.33	6	2024.22	0.737392	0	-0.675465	0	1	1	1		buildoutObjectId|0|-686586156|$|
-686161365	0	object/static/structure/dantooine/dant_fence_4m.iff	0	1074.92	4.78999	1347.1	0.941075	0	0.338197	0	1	1	1		buildoutObjectId|0|-686161365|$|
-685935795	0	object/static/item/item_medic_bag.iff	0	1449.65	6	1952.18	0.462485	0	0.886627	0	1	1	1		buildoutObjectId|0|-685935795|$|
-683521780	0	object/building/naboo/filler_building_naboo_theed_style_5.iff	0	1506.34	6	2005.24	0.956014	0	0.293321	0	1	1	1	structure.filler.filler	buildoutObjectId|0|-683521780|$|
-679576211	0	object/static/structure/naboo/streetlamp_naboo_theed_style_1.iff	0	1543.4	6	1956.43	0.886994	0	-0.46178	0	1	1	1		buildoutObjectId|0|-679576211|$|
-677285736	0	object/static/structure/naboo/streetlamp_naboo_theed_style_1.iff	0	716.828	6	1996.38	1	0	0	0	1	1	1		buildoutObjectId|0|-677285736|$|
-669667101	0	object/static/structure/naboo/elevated_walkway_cap_s01.iff	0	632.27	-1.11417	1937.32	0.727999	0	-0.685578	0	1	1	1		buildoutObjectId|0|-669667101|$|
-650715750	0	object/tangible/ground_spawning/area_spawner.iff	0	1170.81	6	2007.41	0.983238	0	-0.182326	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-650715750|fltMaxSpawnTime|2|9.000000|fltMinSpawnTime|2|3.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_toff_henrou|strSpawnerType|4|area|strSpawns|4|naboo/toff_henrou|$|
-648240706	0	object/static/structure/naboo/enclosed_walkway_s02.iff	0	339.083	6	2026.17	-0.707107	0	0.707107	0	1	1	1		buildoutObjectId|0|-648240706|$|
-644676973	0	object/tangible/quest/blooming_sapflower.iff	0	1193.94	3.06438	1158.5	1	0	0	0	1	1	1	quest.task.ground.retrieve_item_on_item	buildoutObjectId|0|-644676973|$|
-641399737	0	object/static/item/item_container_organic_food.iff	0	1127.43	6	1958.15	0.998201	0	-0.059964	0	1	1	1		buildoutObjectId|0|-641399737|$|
-640336000	0	object/static/structure/naboo/streetlamp_naboo_theed_style_1.iff	0	1519.83	6	1943.41	0.893821	0	-0.448423	0	1	1	1		buildoutObjectId|0|-640336000|$|
-635909149	0	object/tangible/ground_spawning/area_spawner.iff	0	353.521	13.8019	1648.89	0.685166	0	0.728388	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-635909149|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|7.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_peddler_03|strSpawnerType|4|area|strSpawns|4|naboo/theed_peddler|$|
-634427143	0	object/static/structure/general/planter_generic_style_1.iff	0	1326.89	6	2035.89	0.504847	0	0.86321	0	1	1	1		buildoutObjectId|0|-634427143|$|
-622134003	0	object/tangible/quest/blooming_sapflower.iff	0	1106.47	2.98975	1096.69	1	0	0	0	1	1	1	quest.task.ground.retrieve_item_on_item	buildoutObjectId|0|-622134003|$|
-619169496	0	object/tangible/ground_spawning/area_spawner.iff	0	1105.27	6	1645.18	0.565583	0	0.824692	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-619169496|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|8.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_theed_nightspider_01|strSpawnerType|4|area|strSpawns|4|naboo/theed_nightspider|$|
-615307936	0	object/tangible/ground_spawning/area_spawner.iff	0	1125	6	1964	0.926646	0	0.375936	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-615307936|fltMaxSpawnTime|2|2.000000|fltMinSpawnTime|2|1.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|beast_master_trainer_naboo_theed|strSpawnerType|4|area|strSpawns|4|trainer_beast_master|$|
-609843239	0	object/static/creature/naboo_kaadu.iff	0	1117.67	6	1962.53	0.609791	0	0.792563	0	1	1	1		buildoutObjectId|0|-609843239|$|
-607139817	0	object/static/structure/naboo/poi_nboo_tent_small.iff	0	60.4946	8.87097	1789.84	1	0	0	0	1	1	1		buildoutObjectId|0|-607139817|$|
-605774488	0	object/static/structure/naboo/enclosed_walkway_s02.iff	0	1393.91	5.92777	2031.66	0.938443	0	0.345433	0	1	1	1		buildoutObjectId|0|-605774488|$|
-603133368	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	1386.23	6	1473.9	1	0	0	0	1	1	1	systems.spawning.patrol_point_setup	buildoutObjectId|0|-603133368|ignoreInBuildoutArray|0|1|pointName|4|feral_fambaa_14746394_3|registerWithController|0|1|$|
-599745315	0	object/building/naboo/thm_nboo_block_bldg_32x16_style_02.iff	0	1298	6	2027.38	-0.345807	0	0.938306	0	1	1	1	structure.filler.filler	buildoutObjectId|0|-599745315|$|
-581695765	0	object/static/structure/naboo/elevated_walkway_s03.iff	0	635.578	-1.08883	1858.98	0.727999	0	-0.685578	0	1	1	1		buildoutObjectId|0|-581695765|$|
-580396567	0	object/static/structure/naboo/bridge_stairs_s01.iff	0	984.711	6	1723.24	0.380188	0	0.924909	0	1	1	1		buildoutObjectId|0|-580396567|$|
-565923755	0	object/static/structure/naboo/seawall_rocks_naboo_theed_style_1.iff	0	777.677	0.364457	1970.22	0.37166	0	0.928369	0	1	1	1		buildoutObjectId|0|-565923755|$|
-564268438	0	object/tangible/ground_spawning/area_spawner.iff	0	1321.83	11.535	1312.81	0.993887	0	0.110402	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-564268438|fltMaxSpawnTime|2|75.000000|fltMinSpawnTime|2|60.000000|fltRadius|2|10.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|feral_fambaa|strSpawnerType|4|area|strSpawns|4|feral_fambaa|$|
-556911782	0	object/static/particle/particle_seagulls_flock.iff	0	615.414	6	1995.38	1	0	0	0	1	1	1		buildoutObjectId|0|-556911782|$|
-555016066	0	object/static/structure/naboo/streetlamp_naboo_theed_style_1.iff	0	800.988	6.22136	1989.16	0.894851	0	-0.446365	0	1	1	1		buildoutObjectId|0|-555016066|$|
-547631987	0	object/static/flora/flora_bush_yavin_blueleaf.iff	0	1505.78	4.40862	163.331	1	0	0	0	1	1	1		buildoutObjectId|0|-547631987|$|
-543283708	0	object/static/flora/flora_flower_all_bauhin.iff	0	1503.08	5.6052	165.377	1	0	0	0	1	1	1		buildoutObjectId|0|-543283708|$|
-534985847	0	object/building/naboo/thm_nboo_block_bldg_32x16_style_02.iff	0	1484.96	6	1954.9	0.468594	0	0.883413	0	1	1	1	structure.filler.filler	buildoutObjectId|0|-534985847|$|
-532476828	0	object/tangible/container/jar/jar_berries_s01.iff	0	1382.65	6.09331	1530.82	0.169968	0	0.98545	0	1	1	1		buildoutObjectId|0|-532476828|$|
-532044218	0	object/tangible/container/jar/jar_spice_s01.iff	0	1382.23	6.08687	1530.85	1	0	0	0	1	1	1		buildoutObjectId|0|-532044218|$|
-531716955	0	object/tangible/ground_spawning/area_spawner.iff	0	2020.19	45.4267	1841.46	0.517437	0	0.855721	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-531716955|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|5.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_theed_borvo_22|strSpawnerType|4|area|strSpawns|4|naboo/theed_borvo_thug|$|
-524453818	0	object/static/structure/naboo/gungan_statue_s01.iff	0	57.5259	9.02472	1791.55	0.73427	0.0320735	-0.0198566	0.677809	1	1	1		buildoutObjectId|0|-524453818|$|
-517957242	0	object/static/structure/naboo/enclosed_walkway_s02.iff	0	339.084	6	2009.71	0.707106	0	0.707108	0	1	1	1		buildoutObjectId|0|-517957242|$|
-511757842	0	object/tangible/ground_spawning/area_spawner.iff	0	188.441	11.1132	1801.82	-0.375868	0	0.926673	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-511757842|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|7.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_muskeg_fanatic_04|strSpawnerType|4|area|strSpawns|4|naboo/muskeg_fanatic|$|
-509560597	0	object/tangible/quest/blooming_sapflower.iff	0	949.708	2.93663	919.367	1	0	0	0	1	1	1	quest.task.ground.retrieve_item_on_item	buildoutObjectId|0|-509560597|$|
-505903399	0	object/tangible/quest/blooming_sapflower.iff	0	1342.32	5.89017	1481.13	0.875573	-0.0878503	0.472658	0.047424	1	1	1	quest.task.ground.retrieve_item_on_item	buildoutObjectId|0|-505903399|$|
-499363241	0	object/tangible/ground_spawning/area_spawner.iff	0	396.838	12.6738	1673.52	0.900491	0	-0.434874	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-499363241|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|5.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_peddler_01|strSpawnerType|4|area|strSpawns|4|naboo/theed_peddler|$|
-497542809	0	object/static/structure/naboo/streetlamp_naboo_theed_style_1.iff	0	1221.89	6	1936.99	0.904751	0	-0.42594	0	1	1	1		buildoutObjectId|0|-497542809|$|
-496930446	0	object/building/naboo/thm_nboo_block_bldg_64x32_s02.iff	0	1470.54	6	1885.45	0.468594	0	0.883414	0	1	1	1	structure.filler.filler	buildoutObjectId|0|-496930446|$|
-489615493	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	724.881	13.2969	1499.16	1	0	0	0	1	1	1	systems.spawning.patrol_point_setup	buildoutObjectId|0|-489615493|ignoreInBuildoutArray|0|1|pointName|4|ac_mystril_skirmisher_10391088_2|registerWithController|0|1|$|
-487332026	0	object/static/structure/general/planter_generic_style_1.iff	0	664.158	6	1943.73	0.104015	0	0.994576	0	1	1	1		buildoutObjectId|0|-487332026|$|
-481036515	0	object/static/structure/general/streetlamp_small_blue_style_01.iff	0	1222.71	6	2035.35	0.917121	0	0.398609	0	1	1	1		buildoutObjectId|0|-481036515|$|
-475175190	0	object/tangible/ground_spawning/area_spawner.iff	0	67.7695	7.94203	1807.97	-0.428135	0	0.903715	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-475175190|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|5.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_muskeg_zealot_01|strSpawnerType|4|area|strSpawns|4|naboo/muskeg_zealot|$|
-469207593	0	object/tangible/quest/blooming_sapflower.iff	0	1045.6	2.87113	1036.76	0.911296	0.0209981	0.408708	0.0453548	1	1	1	quest.task.ground.retrieve_item_on_item	buildoutObjectId|0|-469207593|$|
-460381915	0	object/tangible/ground_spawning/area_spawner.iff	0	30.1021	8.93385	1798.42	0.536224	0	0.844076	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-460381915|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|7.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_muskeg_zealot_02|strSpawnerType|4|area|strSpawns|4|naboo/muskeg_zealot|$|
-448109291	0	object/static/structure/general/web_07.iff	0	1214.36	6	1640.35	0.997854	0	0.065486	0	1	1	1		buildoutObjectId|0|-448109291|$|
-447026837	0	object/building/invisible_dynamic_region_controller.iff	0	539	6	1837	1	0	0	0	1	1	1	event.aprilfools.starport_april_fools	aprilFools.city|4|theed|aprilFools.creatures|7|37249341:37249349:|aprilFools.lastSpawn|0|0|buildoutObjectId|0|-447026837|$|
-446506169	0	object/static/structure/dantooine/dant_fence_4m.iff	0	1075.46	5.39097	1352.8	0.978031	0	-0.20846	0	1	1	1		buildoutObjectId|0|-446506169|$|
-418660952	0	object/tangible/terminal/terminal_mission_entertainer.iff	0	708.271	6	1981.56	1	0	0	0	1	1	1	systems.missions.base.mission_terminal:planet_map.map_loc:planet_map.map_loc_attach	buildoutObjectId|0|-418660952|intEntertainer|0|1|$|
-416999969	0	object/static/structure/naboo/bridge_stairs_s01.iff	0	339.079	6	1997.49	-0.707107	0	0.707107	0	1	1	1		buildoutObjectId|0|-416999969|$|
-414188864	0	object/building/naboo/shuttleport_naboo.iff	0	1176.14	6	1985.95	0.419321	0	0.907838	0	1	1	1	planet_map.map_loc:structure.municipal.starport	buildoutObjectId|0|-414188864|travel.air_time|0|60|travel.arrival_location|8|-5002.576660 6.000000 4075.703125 naboo 0|travel.base_object|7|77006763:77006766:77006773:|travel.cost|0|200|travel.ground_time|0|300|travel.is_shuttleport|0|1|travel.point_name|4|Theed Shuttleport A|travel.shuttle_available|0|0|travel.shuttle_timestamp|0|246024|travel.version|0|3|$|
-411427627	0	object/tangible/quest/blooming_sapflower.iff	0	1217.61	2.98481	1189.41	0.747169	0.0208783	0.648737	0.142977	1	1	1	quest.task.ground.retrieve_item_on_item	buildoutObjectId|0|-411427627|$|
-410860302	0	object/static/structure/corellia/corl_power_bubble_node.iff	0	1609.15	9.32775	1580.39	1	0	0	0	1	1	1		buildoutObjectId|0|-410860302|$|
-409244986	0	object/static/structure/naboo/bridge_naboo_theed_style_1.iff	0	464.829	0.228118	2016.29	0.707109	0	0.707104	0	1	1	1		buildoutObjectId|0|-409244986|$|
-406768563	0	object/tangible/quest/blooming_sapflower.iff	0	1248.87	2.81145	1289.88	0.940481	0.0987938	0.320256	0.0563228	1	1	1	quest.task.ground.retrieve_item_on_item	buildoutObjectId|0|-406768563|$|
-402169753	0	object/tangible/quest/naboo_theed_terrorist_bomb.iff	0	1549.01	6	2012.76	1	0	0	0	1	1	1	quest.task.ground.retrieve_item_on_item:quest.util.retrieve_item_red_glow	buildoutObjectId|0|-402169753|$|
-382676010	0	object/static/structure/naboo/streetlamp_naboo_theed_style_1.iff	0	830.821	6.24427	2026.78	0.89927	0	-0.437394	0	1	1	1		buildoutObjectId|0|-382676010|$|
-379329280	0	object/tangible/ground_spawning/area_spawner.iff	0	1544.59	6	1933.18	0.731218	0	-0.682144	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-379329280|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|5.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_theed_terrorist_06|strSpawnerType|4|area|strSpawns|4|naboo/theed_terrorist|$|
-378885229	0	object/tangible/ground_spawning/area_spawner.iff	0	386.583	18.423	1611.95	0.996024	0	0.0890846	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-378885229|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|7.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_peddler_04|strSpawnerType|4|area|strSpawns|4|naboo/theed_peddler|$|
-366350694	0	object/static/structure/general/planter_generic_style_1.iff	0	1259.86	6	1980.57	1	0	0	0	1	1	1		buildoutObjectId|0|-366350694|$|
-361591696	0	object/tangible/quest/naboo_theed_foul_earthen_mound.iff	0	1500.36	32.3284	1405.44	0.990908	-0.134247	-0.00667962	-0.00593938	1	1	1	quest.task.ground.retrieve_item_on_item	buildoutObjectId|0|-361591696|$|
-356245136	0	object/static/structure/naboo/streetlamp_naboo_theed_style_1.iff	0	1264.47	6	1975.66	0.990216	0	-0.139544	0	1	1	1		buildoutObjectId|0|-356245136|$|
-353703297	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	1250.54	5.78165	1174.79	1	0	0	0	1	1	1	systems.spawning.patrol_point_setup	buildoutObjectId|0|-353703297|ignoreInBuildoutArray|0|1|pointName|4|feral_fambaa_14746434_1|registerWithController|0|1|$|
-349687301	0	object/tangible/ground_spawning/area_spawner.iff	0	36.7261	8.51655	1833.77	0.806245	0	-0.591582	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-349687301|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|7.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_muskeg_zealot|strSpawnerType|4|area|strSpawns|4|naboo/muskeg_zealot|$|
-337472941	0	object/static/structure/naboo/streetlamp_naboo_theed_style_1.iff	0	704.097	6	1878.63	1	0	0	0	1	1	1		buildoutObjectId|0|-337472941|$|
-329173724	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	1308.15	11.4011	1325.01	1	0	0	0	1	1	1	systems.spawning.patrol_point_setup	buildoutObjectId|0|-329173724|ignoreInBuildoutArray|0|1|pointName|4|feral_fambaa_14746394_6|registerWithController|0|1|$|
-327515929	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	1966.64	44.716	1855.57	1	0	0	0	1	1	1	systems.spawning.patrol_point_setup	buildoutObjectId|0|-327515929|ignoreInBuildoutArray|0|1|pointName|4|naboo_theed_borvo_15_12145803_3|registerWithController|0|1|$|
-310702828	0	object/static/structure/naboo/seawall_rocks_naboo_theed_style_1.iff	0	733.463	-0.792762	1913.55	0.426612	-0.013435	0.90431	-0.00666968	1	1	1		buildoutObjectId|0|-310702828|$|
-305327533	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	1034.37	6.24323	1004.01	1	0	0	0	1	1	1	systems.spawning.patrol_point_setup	buildoutObjectId|0|-305327533|ignoreInBuildoutArray|0|1|pointName|4|feral_fambaa_14746434_6|registerWithController|0|1|$|
-300171860	0	object/tangible/quest/blooming_sapflower.iff	0	1217.61	2.97072	1189.27	-0.0841039	0	0.996457	0	1	1	1	quest.task.ground.retrieve_item_on_item	buildoutObjectId|0|-300171860|$|
-298973321	0	object/static/structure/general/streetlamp_small_style_01.iff	0	1323.23	6	2032	-0.390152	0	0.920751	0	1	1	1		buildoutObjectId|0|-298973321|$|
-298279220	0	object/static/structure/naboo/gungan_wall_ruined_sm_s02.iff	0	59.085	8.64752	1795.61	0.971338	0	-0.237703	0	1	1	1		buildoutObjectId|0|-298279220|$|
-297274532	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	688.285	13.0592	1519.77	1	0	0	0	1	1	1	systems.spawning.patrol_point_setup	buildoutObjectId|0|-297274532|ignoreInBuildoutArray|0|1|pointName|4|ac_mystril_skirmisher_10391040_2|registerWithController|0|1|$|
-296982175	0	object/static/structure/general/planter_generic_style_2.iff	0	1191.55	6	1931.47	0.456631	0	0.889657	0	1	1	1		buildoutObjectId|0|-296982175|$|
-294087756	0	object/tangible/ground_spawning/area_spawner.iff	0	1215.97	6	2041.66	-0.639237	0	0.76901	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-294087756|fltMaxSpawnTime|2|2.000000|fltMinSpawnTime|2|1.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|galuf|strSpawnerType|4|area|strSpawns|4|naboo/prof_commando_galuf|$|
-292286678	0	object/tangible/ground_spawning/area_spawner.iff	0	1482.46	37.5178	1469.84	0.982703	0	0.185188	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-292286678|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|30.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strName|4|nesting_kaadu|strSpawnerType|4|area|strSpawns|4|nesting_kaadu|$|
-290160839	0	object/tangible/container/jar/jar_empty_s01.iff	0	1381.25	6.09467	1530.28	1	0	0	0	1	1	1		buildoutObjectId|0|-290160839|$|
